sample,thin_sample,who,part,digits,value
15,15,tsimane,18,None,0.027917
15,15,tsimane,19,None,0.016523
15,15,tsimane,20,None,0.012095
16,16,tsimane,0,None,0.019915
16,16,tsimane,1,None,0.002820
16,16,tsimane,2,None,0.005496
16,16,tsimane,3,None,0.001032
16,16,tsimane,4,None,0.000661
16,16,tsimane,5,None,0.026048
16,16,tsimane,6,None,0.011589
16,16,tsimane,7,None,0.004100
16,16,tsimane,8,None,0.004811
16,16,tsimane,9,None,0.013884
16,16,tsimane,10,None,0.006765
16,16,tsimane,11,None,0.012518
16,16,tsimane,12,None,0.025103
16,16,tsimane,13,None,0.041098
16,16,tsimane,14,None,0.028629
16,16,tsimane,15,None,0.039065
16,16,tsimane,16,None,0.008523
16,16,tsimane,17,None,0.001186
16,16,tsimane,18,None,0.009633
16,16,tsimane,19,None,0.005128
16,16,tsimane,20,None,0.002609
17,17,tsimane,0,None,0.004393
17,17,tsimane,1,None,0.001591
17,17,tsimane,2,None,0.002655
17,17,tsimane,3,None,0.000895
17,17,tsimane,4,None,0.001640
17,17,tsimane,5,None,0.006041
17,17,tsimane,6,None,0.019505
17,17,tsimane,7,None,0.004707
17,17,tsimane,8,None,0.047685
17,17,tsimane,9,None,0.017721
17,17,tsimane,10,None,0.003606
17,17,tsimane,11,None,0.013199
17,17,tsimane,12,None,0.049628
17,17,tsimane,13,None,0.009638
17,17,tsimane,14,None,0.013843
17,17,tsimane,15,None,0.021651
17,17,tsimane,16,None,0.004606
17,17,tsimane,17,None,0.026358
17,17,tsimane,18,None,0.003246
17,17,tsimane,19,None,0.011014
17,17,tsimane,20,None,0.041258
18,18,tsimane,0,None,0.004995
18,18,tsimane,1,None,0.005943
18,18,tsimane,2,None,0.000918
18,18,tsimane,3,None,0.001024
18,18,tsimane,4,None,0.004709
18,18,tsimane,5,None,0.004986
18,18,tsimane,6,None,0.014211
18,18,tsimane,7,None,0.014111
18,18,tsimane,8,None,0.004555
18,18,tsimane,9,None,0.049343
18,18,tsimane,10,None,0.015036
18,18,tsimane,11,None,0.021823
18,18,tsimane,12,None,0.004776
18,18,tsimane,13,None,0.010222
18,18,tsimane,14,None,0.036540
18,18,tsimane,15,None,0.022800
18,18,tsimane,16,None,0.024937
18,18,tsimane,17,None,0.020227
18,18,tsimane,18,None,0.035487
18,18,tsimane,19,None,0.024541
18,18,tsimane,20,None,0.014301
19,19,tsimane,0,None,0.003456
19,19,tsimane,1,None,0.004166
19,19,tsimane,2,None,0.001979
19,19,tsimane,3,None,0.000070
19,19,tsimane,4,None,0.004221
19,19,tsimane,5,None,0.043838
19,19,tsimane,6,None,0.015296
19,19,tsimane,7,None,0.016038
19,19,tsimane,8,None,0.003542
19,19,tsimane,9,None,0.049236
19,19,tsimane,10,None,0.050080
19,19,tsimane,11,None,0.032480
19,19,tsimane,12,None,0.009959
19,19,tsimane,13,None,0.025189
19,19,tsimane,14,None,0.054530
19,19,tsimane,15,None,0.011236
19,19,tsimane,16,None,0.024127
19,19,tsimane,17,None,0.006595
19,19,tsimane,18,None,0.036317
19,19,tsimane,19,None,0.017440
19,19,tsimane,20,None,0.012271
20,20,tsimane,0,None,0.003977
20,20,tsimane,1,None,0.003526
20,20,tsimane,2,None,0.002277
20,20,tsimane,3,None,0.000062
20,20,tsimane,4,None,0.003930
20,20,tsimane,5,None,0.009295
20,20,tsimane,6,None,0.007529
20,20,tsimane,7,None,0.012993
20,20,tsimane,8,None,0.003438
20,20,tsimane,9,None,0.032824
20,20,tsimane,10,None,0.031406
20,20,tsimane,11,None,0.013226
20,20,tsimane,12,None,0.014835
20,20,tsimane,13,None,0.034865
20,20,tsimane,14,None,0.025407
20,20,tsimane,15,None,0.032006
20,20,tsimane,16,None,0.009080
20,20,tsimane,17,None,0.007706
20,20,tsimane,18,None,0.048600
20,20,tsimane,19,None,0.007025
20,20,tsimane,20,None,0.010900
21,21,tsimane,0,None,0.004937
21,21,tsimane,1,None,0.002531
21,21,tsimane,2,None,0.005947
21,21,tsimane,3,None,0.000364
21,21,tsimane,4,None,0.034518
21,21,tsimane,5,None,0.009504
21,21,tsimane,6,None,0.026743
21,21,tsimane,7,None,0.009833
21,21,tsimane,8,None,0.010170
21,21,tsimane,9,None,0.019137
21,21,tsimane,10,None,0.036762
21,21,tsimane,11,None,0.010402
21,21,tsimane,12,None,0.025597
21,21,tsimane,13,None,0.003971
21,21,tsimane,14,None,0.009686
21,21,tsimane,15,None,0.013207
21,21,tsimane,16,None,0.005059
21,21,tsimane,17,None,0.004133
21,21,tsimane,18,None,0.007621
21,21,tsimane,19,None,0.012286
21,21,tsimane,20,None,0.006541
22,22,tsimane,0,None,0.012264
22,22,tsimane,1,None,0.001731
22,22,tsimane,2,None,0.019752
22,22,tsimane,3,None,0.041146
22,22,tsimane,4,None,0.002774
22,22,tsimane,5,None,0.007862
22,22,tsimane,6,None,0.016047
22,22,tsimane,7,None,0.005460
22,22,tsimane,8,None,0.021768
22,22,tsimane,9,None,0.029597
22,22,tsimane,10,None,0.004522
22,22,tsimane,11,None,0.020890
22,22,tsimane,12,None,0.000500
22,22,tsimane,13,None,0.006546
22,22,tsimane,14,None,0.012479
22,22,tsimane,15,None,0.019674
22,22,tsimane,16,None,0.027620
22,22,tsimane,17,None,0.063791
22,22,tsimane,18,None,0.001836
22,22,tsimane,19,None,0.015553
22,22,tsimane,20,None,0.023725
23,23,tsimane,0,None,0.000325
23,23,tsimane,1,None,0.009535
23,23,tsimane,2,None,0.006987
23,23,tsimane,3,None,0.000964
23,23,tsimane,4,None,0.038312
23,23,tsimane,5,None,0.033927
23,23,tsimane,6,None,0.011196
23,23,tsimane,7,None,0.028402
23,23,tsimane,8,None,0.003766
23,23,tsimane,9,None,0.023169
23,23,tsimane,10,None,0.011954
23,23,tsimane,11,None,0.004157
23,23,tsimane,12,None,0.053546
23,23,tsimane,13,None,0.021450
23,23,tsimane,14,None,0.009727
23,23,tsimane,15,None,0.006176
23,23,tsimane,16,None,0.004534
23,23,tsimane,17,None,0.000604
23,23,tsimane,18,None,0.018483
23,23,tsimane,19,None,0.008151
23,23,tsimane,20,None,0.007064
24,24,tsimane,0,None,0.068928
24,24,tsimane,1,None,0.012275
24,24,tsimane,2,None,0.037168
24,24,tsimane,3,None,0.000298
24,24,tsimane,4,None,0.053765
24,24,tsimane,5,None,0.006708
24,24,tsimane,6,None,0.012617
24,24,tsimane,7,None,0.017314
24,24,tsimane,8,None,0.004667
24,24,tsimane,9,None,0.020913
24,24,tsimane,10,None,0.011777
24,24,tsimane,11,None,0.002420
24,24,tsimane,12,None,0.020837
24,24,tsimane,13,None,0.017073
24,24,tsimane,14,None,0.011143
24,24,tsimane,15,None,0.017949
24,24,tsimane,16,None,0.004592
24,24,tsimane,17,None,0.003233
24,24,tsimane,18,None,0.005975
24,24,tsimane,19,None,0.017270
24,24,tsimane,20,None,0.006027
25,25,tsimane,0,None,0.000049
25,25,tsimane,1,None,0.012492
25,25,tsimane,2,None,0.006281
25,25,tsimane,3,None,0.001542
25,25,tsimane,4,None,0.015750
25,25,tsimane,5,None,0.003343
25,25,tsimane,6,None,0.013614
25,25,tsimane,7,None,0.020686
25,25,tsimane,8,None,0.058708
25,25,tsimane,9,None,0.011437
25,25,tsimane,10,None,0.013225
25,25,tsimane,11,None,0.002613
25,25,tsimane,12,None,0.052579
25,25,tsimane,13,None,0.017562
25,25,tsimane,14,None,0.030671
25,25,tsimane,15,None,0.017767
25,25,tsimane,16,None,0.003891
25,25,tsimane,17,None,0.006519
25,25,tsimane,18,None,0.048565
25,25,tsimane,19,None,0.010198
25,25,tsimane,20,None,0.002970
26,26,tsimane,0,None,0.000092
26,26,tsimane,1,None,0.006150
26,26,tsimane,2,None,0.017417
26,26,tsimane,3,None,0.032705
26,26,tsimane,4,None,0.006283
26,26,tsimane,5,None,0.002653
26,26,tsimane,6,None,0.004683
26,26,tsimane,7,None,0.014414
26,26,tsimane,8,None,0.000491
26,26,tsimane,9,None,0.049267
26,26,tsimane,10,None,0.002170
26,26,tsimane,11,None,0.004611
26,26,tsimane,12,None,0.000648
26,26,tsimane,13,None,0.015970
26,26,tsimane,14,None,0.005663
26,26,tsimane,15,None,0.019267
26,26,tsimane,16,None,0.035616
26,26,tsimane,17,None,0.025043
26,26,tsimane,18,None,0.001093
26,26,tsimane,19,None,0.063936
26,26,tsimane,20,None,0.026806
27,27,tsimane,0,None,0.083587
27,27,tsimane,1,None,0.004768
27,27,tsimane,2,None,0.008249
27,27,tsimane,3,None,0.013276
27,27,tsimane,4,None,0.011339
27,27,tsimane,5,None,0.001616
27,27,tsimane,6,None,0.004382
27,27,tsimane,7,None,0.029889
27,27,tsimane,8,None,0.000888
27,27,tsimane,9,None,0.038742
27,27,tsimane,10,None,0.042557
27,27,tsimane,11,None,0.002417
27,27,tsimane,12,None,0.000649
27,27,tsimane,13,None,0.032796
27,27,tsimane,14,None,0.012960
27,27,tsimane,15,None,0.015411
27,27,tsimane,16,None,0.026733
27,27,tsimane,17,None,0.026690
27,27,tsimane,18,None,0.006322
27,27,tsimane,19,None,0.001887
27,27,tsimane,20,None,0.000378
28,28,tsimane,0,None,0.000308
28,28,tsimane,1,None,0.001371
28,28,tsimane,2,None,0.008910
28,28,tsimane,3,None,0.010054
28,28,tsimane,4,None,0.013262
28,28,tsimane,5,None,0.029160
28,28,tsimane,6,None,0.010330
28,28,tsimane,7,None,0.026629
28,28,tsimane,8,None,0.049439
28,28,tsimane,9,None,0.038553
28,28,tsimane,10,None,0.002530
28,28,tsimane,11,None,0.002081
28,28,tsimane,12,None,0.043999
28,28,tsimane,13,None,0.035079
28,28,tsimane,14,None,0.005704
28,28,tsimane,15,None,0.013243
28,28,tsimane,16,None,0.013821
28,28,tsimane,17,None,0.016114
28,28,tsimane,18,None,0.042353
28,28,tsimane,19,None,0.009028
28,28,tsimane,20,None,0.018973
29,29,tsimane,0,None,0.007899
29,29,tsimane,1,None,0.009534
29,29,tsimane,2,None,0.003494
29,29,tsimane,3,None,0.007566
29,29,tsimane,4,None,0.025554
29,29,tsimane,5,None,0.004443
29,29,tsimane,6,None,0.012034
29,29,tsimane,7,None,0.016287
29,29,tsimane,8,None,0.003398
29,29,tsimane,9,None,0.021872
29,29,tsimane,10,None,0.003828
29,29,tsimane,11,None,0.001924
29,29,tsimane,12,None,0.011047
29,29,tsimane,13,None,0.017199
29,29,tsimane,14,None,0.014296
29,29,tsimane,15,None,0.004853
29,29,tsimane,16,None,0.028372
29,29,tsimane,17,None,0.018346
29,29,tsimane,18,None,0.004712
29,29,tsimane,19,None,0.030365
29,29,tsimane,20,None,0.020692
30,30,tsimane,0,None,0.019929
30,30,tsimane,1,None,0.002484
30,30,tsimane,2,None,0.006039
30,30,tsimane,3,None,0.023430
30,30,tsimane,4,None,0.005281
30,30,tsimane,5,None,0.004510
30,30,tsimane,6,None,0.018426
30,30,tsimane,7,None,0.006148
30,30,tsimane,8,None,0.030891
30,30,tsimane,9,None,0.029464
30,30,tsimane,10,None,0.013072
30,30,tsimane,11,None,0.037777
30,30,tsimane,12,None,0.013800
30,30,tsimane,13,None,0.002846
30,30,tsimane,14,None,0.002602
30,30,tsimane,15,None,0.018967
30,30,tsimane,16,None,0.005087
30,30,tsimane,17,None,0.003605
30,30,tsimane,18,None,0.011656
30,30,tsimane,19,None,0.003657
30,30,tsimane,20,None,0.006913
31,31,tsimane,0,None,0.009143
31,31,tsimane,1,None,0.000399
31,31,tsimane,2,None,0.007044
31,31,tsimane,3,None,0.005015
31,31,tsimane,4,None,0.004084
