sample,thin_sample,who,part,digits,value
131,131,monkeys,1,None,0.029170
131,131,monkeys,2,None,0.218758
132,132,monkeys,0,None,0.005231
132,132,monkeys,1,None,0.019333
132,132,monkeys,2,None,0.195347
133,133,monkeys,0,None,0.005742
133,133,monkeys,1,None,0.017882
133,133,monkeys,2,None,0.188996
134,134,monkeys,0,None,0.021953
134,134,monkeys,1,None,0.065972
134,134,monkeys,2,None,0.168291
135,135,monkeys,0,None,0.000908
135,135,monkeys,1,None,0.026016
135,135,monkeys,2,None,0.184648
136,136,monkeys,0,None,0.003811
136,136,monkeys,1,None,0.028898
136,136,monkeys,2,None,0.154423
137,137,monkeys,0,None,0.019798
137,137,monkeys,1,None,0.038071
137,137,monkeys,2,None,0.184788
138,138,monkeys,0,None,0.003412
138,138,monkeys,1,None,0.029528
138,138,monkeys,2,None,0.199642
139,139,monkeys,0,None,0.006073
139,139,monkeys,1,None,0.049777
139,139,monkeys,2,None,0.215119
140,140,monkeys,0,None,0.008154
140,140,monkeys,1,None,0.042582
140,140,monkeys,2,None,0.220790
141,141,monkeys,0,None,0.008836
141,141,monkeys,1,None,0.048542
141,141,monkeys,2,None,0.220702
142,142,monkeys,0,None,0.008166
142,142,monkeys,1,None,0.101961
142,142,monkeys,2,None,0.205949
143,143,monkeys,0,None,0.007221
143,143,monkeys,1,None,0.097898
143,143,monkeys,2,None,0.207191
144,144,monkeys,0,None,0.010510
144,144,monkeys,1,None,0.093029
144,144,monkeys,2,None,0.209842
145,145,monkeys,0,None,0.021158
145,145,monkeys,1,None,0.015347
145,145,monkeys,2,None,0.258177
146,146,monkeys,0,None,0.012411
146,146,monkeys,1,None,0.025107
146,146,monkeys,2,None,0.258513
147,147,monkeys,0,None,0.000868
147,147,monkeys,1,None,0.049861
147,147,monkeys,2,None,0.188043
148,148,monkeys,0,None,0.000880
148,148,monkeys,1,None,0.037612
148,148,monkeys,2,None,0.183979
149,149,monkeys,0,None,0.002130
149,149,monkeys,1,None,0.036416
149,149,monkeys,2,None,0.175518
150,150,monkeys,0,None,0.002800
150,150,monkeys,1,None,0.041446
150,150,monkeys,2,None,0.142119
151,151,monkeys,0,None,0.015055
151,151,monkeys,1,None,0.025147
151,151,monkeys,2,None,0.196669
152,152,monkeys,0,None,0.015576
152,152,monkeys,1,None,0.019331
152,152,monkeys,2,None,0.186783
153,153,monkeys,0,None,0.009519
153,153,monkeys,1,None,0.019741
153,153,monkeys,2,None,0.182923
154,154,monkeys,0,None,0.011312
154,154,monkeys,1,None,0.028000
154,154,monkeys,2,None,0.196791
155,155,monkeys,0,None,0.013023
155,155,monkeys,1,None,0.027112
155,155,monkeys,2,None,0.185017
156,156,monkeys,0,None,0.008550
156,156,monkeys,1,None,0.024521
156,156,monkeys,2,None,0.185923
157,157,monkeys,0,None,0.021586
157,157,monkeys,1,None,0.047760
157,157,monkeys,2,None,0.232884
158,158,monkeys,0,None,0.010111
158,158,monkeys,1,None,0.036673
158,158,monkeys,2,None,0.199424
159,159,monkeys,0,None,0.007510
159,159,monkeys,1,None,0.049258
159,159,monkeys,2,None,0.181313
160,160,monkeys,0,None,0.005850
160,160,monkeys,1,None,0.030235
160,160,monkeys,2,None,0.140261
161,161,monkeys,0,None,0.033508
161,161,monkeys,1,None,0.020905
161,161,monkeys,2,None,0.139899
162,162,monkeys,0,None,0.002469
162,162,monkeys,1,None,0.033497
162,162,monkeys,2,None,0.191850
163,163,monkeys,0,None,0.006118
163,163,monkeys,1,None,0.026047
163,163,monkeys,2,None,0.161464
164,164,monkeys,0,None,0.005959
164,164,monkeys,1,None,0.030499
164,164,monkeys,2,None,0.158530
165,165,monkeys,0,None,0.010995
165,165,monkeys,1,None,0.031556
165,165,monkeys,2,None,0.175212
166,166,monkeys,0,None,0.003173
166,166,monkeys,1,None,0.025210
166,166,monkeys,2,None,0.173929
167,167,monkeys,0,None,0.002892
167,167,monkeys,1,None,0.032568
167,167,monkeys,2,None,0.165052
168,168,monkeys,0,None,0.002691
168,168,monkeys,1,None,0.023660
168,168,monkeys,2,None,0.217241
169,169,monkeys,0,None,0.002281
169,169,monkeys,1,None,0.016248
169,169,monkeys,2,None,0.245563
170,170,monkeys,0,None,0.002091
170,170,monkeys,1,None,0.010958
170,170,monkeys,2,None,0.240780
171,171,monkeys,0,None,0.001016
171,171,monkeys,1,None,0.008994
171,171,monkeys,2,None,0.234553
172,172,monkeys,0,None,0.000945
172,172,monkeys,1,None,0.010626
172,172,monkeys,2,None,0.244676
173,173,monkeys,0,None,0.007102
173,173,monkeys,1,None,0.016742
173,173,monkeys,2,None,0.229892
174,174,monkeys,0,None,0.008220
174,174,monkeys,1,None,0.013825
174,174,monkeys,2,None,0.213198
175,175,monkeys,0,None,0.016949
175,175,monkeys,1,None,0.017032
175,175,monkeys,2,None,0.171213
176,176,monkeys,0,None,0.011641
176,176,monkeys,1,None,0.027749
176,176,monkeys,2,None,0.162912
177,177,monkeys,0,None,0.007158
177,177,monkeys,1,None,0.042327
177,177,monkeys,2,None,0.181558
178,178,monkeys,0,None,0.012037
178,178,monkeys,1,None,0.047191
178,178,monkeys,2,None,0.206934
179,179,monkeys,0,None,0.012959
179,179,monkeys,1,None,0.024250
179,179,monkeys,2,None,0.168213
180,180,monkeys,0,None,0.003655
180,180,monkeys,1,None,0.058436
180,180,monkeys,2,None,0.177501
181,181,monkeys,0,None,0.003106
181,181,monkeys,1,None,0.039713
181,181,monkeys,2,None,0.196900
182,182,monkeys,0,None,0.001630
182,182,monkeys,1,None,0.032947
182,182,monkeys,2,None,0.190977
183,183,monkeys,0,None,0.007001
183,183,monkeys,1,None,0.027571
183,183,monkeys,2,None,0.190803
184,184,monkeys,0,None,0.018309
184,184,monkeys,1,None,0.031190
184,184,monkeys,2,None,0.147134
185,185,monkeys,0,None,0.011849
185,185,monkeys,1,None,0.032981
185,185,monkeys,2,None,0.149748
186,186,monkeys,0,None,0.011502
186,186,monkeys,1,None,0.029125
186,186,monkeys,2,None,0.148939
187,187,monkeys,0,None,0.014288
187,187,monkeys,1,None,0.046505
187,187,monkeys,2,None,0.134685
188,188,monkeys,0,None,0.007840
188,188,monkeys,1,None,0.030193
188,188,monkeys,2,None,0.120972
189,189,monkeys,0,None,0.010173
189,189,monkeys,1,None,0.028923
189,189,monkeys,2,None,0.132440
190,190,monkeys,0,None,0.011085
190,190,monkeys,1,None,0.030596
190,190,monkeys,2,None,0.151898
191,191,monkeys,0,None,0.013562
191,191,monkeys,1,None,0.032671
191,191,monkeys,2,None,0.192977
192,192,monkeys,0,None,0.006781
192,192,monkeys,1,None,0.021719
192,192,monkeys,2,None,0.162031
193,193,monkeys,0,None,0.007875
193,193,monkeys,1,None,0.022396
193,193,monkeys,2,None,0.158831
194,194,monkeys,0,None,0.013517
194,194,monkeys,1,None,0.035505
194,194,monkeys,2,None,0.146728
195,195,monkeys,0,None,0.006393
195,195,monkeys,1,None,0.038188
195,195,monkeys,2,None,0.196836
196,196,monkeys,0,None,0.006661
196,196,monkeys,1,None,0.040373
196,196,monkeys,2,None,0.204601
197,197,monkeys,0,None,0.004966
197,197,monkeys,1,None,0.037516
197,197,monkeys,2,None,0.193649
198,198,monkeys,0,None,0.008361
198,198,monkeys,1,None,0.036734
198,198,monkeys,2,None,0.224616
199,199,monkeys,0,None,0.011602
199,199,monkeys,1,None,0.031872
199,199,monkeys,2,None,0.128014
