sample,thin_sample,who,part,which,forward,value
8,8,monkeys,0,OMOM,0.00981557963494,0.728958
8,8,monkeys,0,CCOM,0.00981557963494,0.000000
8,8,monkeys,0,COCM,0.00981557963494,0.001176
8,8,monkeys,0,COOM,0.00981557963494,0.006685
8,8,monkeys,1,CMOM,0.0342629780632,0.000007
8,8,monkeys,1,OMCM,0.0342629780632,0.054645
8,8,monkeys,1,CMCM,0.0342629780632,0.000000
8,8,monkeys,1,OOCM,0.0342629780632,0.374515
8,8,monkeys,1,OCOM,0.0342629780632,0.016345
8,8,monkeys,1,OOMM,0.0342629780632,0.482615
8,8,monkeys,1,CCMM,0.0342629780632,0.000010
8,8,monkeys,1,OCCM,0.0342629780632,0.000420
8,8,monkeys,1,OMOM,0.0342629780632,0.066859
8,8,monkeys,1,CCOM,0.0342629780632,0.000006
8,8,monkeys,1,COCM,0.0342629780632,0.000026
8,8,monkeys,1,COOM,0.0342629780632,0.004553
8,8,monkeys,2,CMOM,0.180460858076,0.002131
8,8,monkeys,2,OMCM,0.180460858076,0.241515
8,8,monkeys,2,CMCM,0.180460858076,0.000029
8,8,monkeys,2,OOCM,0.180460858076,0.037668
8,8,monkeys,2,OCOM,0.180460858076,0.186570
8,8,monkeys,2,OOMM,0.180460858076,0.517764
8,8,monkeys,2,CCMM,0.180460858076,0.000000
8,8,monkeys,2,OCCM,0.180460858076,0.008897
8,8,monkeys,2,OMOM,0.180460858076,0.000123
8,8,monkeys,2,CCOM,0.180460858076,0.001893
8,8,monkeys,2,COCM,0.180460858076,0.000040
8,8,monkeys,2,COOM,0.180460858076,0.003370
9,9,monkeys,0,CMOM,0.00981557963494,0.000107
9,9,monkeys,0,OMCM,0.00981557963494,0.170587
9,9,monkeys,0,CMCM,0.00981557963494,0.000000
9,9,monkeys,0,OOCM,0.00981557963494,0.065769
9,9,monkeys,0,OCOM,0.00981557963494,0.004224
9,9,monkeys,0,OOMM,0.00981557963494,0.003472
9,9,monkeys,0,CCMM,0.00981557963494,0.001386
9,9,monkeys,0,OCCM,0.00981557963494,0.003142
9,9,monkeys,0,OMOM,0.00981557963494,0.728228
9,9,monkeys,0,CCOM,0.00981557963494,0.005898
9,9,monkeys,0,COCM,0.00981557963494,0.000104
9,9,monkeys,0,COOM,0.00981557963494,0.017083
9,9,monkeys,1,CMOM,0.0342629780632,0.006954
