sample,thin_sample,who,part,digits,value
49,49,adults,4,None,0.008431
49,49,adults,5,None,0.003966
49,49,adults,6,None,0.013719
49,49,adults,7,None,0.008598
49,49,adults,8,None,0.006657
49,49,adults,9,None,0.018691
50,50,adults,0,None,0.000032
50,50,adults,1,None,0.005451
50,50,adults,2,None,0.000095
50,50,adults,3,None,0.024305
50,50,adults,4,None,0.010177
50,50,adults,5,None,0.004808
50,50,adults,6,None,0.003770
50,50,adults,7,None,0.012018
50,50,adults,8,None,0.003532
50,50,adults,9,None,0.001125
51,51,adults,0,None,0.000260
51,51,adults,1,None,0.008408
51,51,adults,2,None,0.000727
51,51,adults,3,None,0.005724
51,51,adults,4,None,0.014651
51,51,adults,5,None,0.020774
51,51,adults,6,None,0.001973
51,51,adults,7,None,0.005731
51,51,adults,8,None,0.001890
51,51,adults,9,None,0.001905
52,52,adults,0,None,0.000340
52,52,adults,1,None,0.005591
52,52,adults,2,None,0.000412
52,52,adults,3,None,0.005166
52,52,adults,4,None,0.030701
52,52,adults,5,None,0.020065
52,52,adults,6,None,0.005410
52,52,adults,7,None,0.008914
52,52,adults,8,None,0.004623
52,52,adults,9,None,0.002073
53,53,adults,0,None,0.001080
53,53,adults,1,None,0.014831
53,53,adults,2,None,0.001684
53,53,adults,3,None,0.001916
53,53,adults,4,None,0.000788
53,53,adults,5,None,0.001052
53,53,adults,6,None,0.007976
53,53,adults,7,None,0.005836
53,53,adults,8,None,0.001066
53,53,adults,9,None,0.017442
54,54,adults,0,None,0.002207
54,54,adults,1,None,0.015720
54,54,adults,2,None,0.002913
54,54,adults,3,None,0.000753
54,54,adults,4,None,0.001790
54,54,adults,5,None,0.000927
54,54,adults,6,None,0.016901
54,54,adults,7,None,0.008403
54,54,adults,8,None,0.011706
54,54,adults,9,None,0.014443
55,55,adults,0,None,0.004562
55,55,adults,1,None,0.001493
55,55,adults,2,None,0.002225
55,55,adults,3,None,0.004662
55,55,adults,4,None,0.032386
55,55,adults,5,None,0.007436
55,55,adults,6,None,0.002824
55,55,adults,7,None,0.013792
55,55,adults,8,None,0.018729
55,55,adults,9,None,0.003237
56,56,adults,0,None,0.003811
56,56,adults,1,None,0.001272
56,56,adults,2,None,0.021766
56,56,adults,3,None,0.004220
56,56,adults,4,None,0.018933
56,56,adults,5,None,0.008788
56,56,adults,6,None,0.010938
56,56,adults,7,None,0.010342
56,56,adults,8,None,0.010342
56,56,adults,9,None,0.003448
57,57,adults,0,None,0.005981
57,57,adults,1,None,0.001944
57,57,adults,2,None,0.008258
57,57,adults,3,None,0.018278
57,57,adults,4,None,0.019609
57,57,adults,5,None,0.010245
57,57,adults,6,None,0.013262
57,57,adults,7,None,0.004814
57,57,adults,8,None,0.008056
