sample,thin_sample,who,which,forward,value
51,51,tsimane,COCO,None,0.042424
51,51,tsimane,COOM,None,0.028781
52,52,tsimane,OMCO,None,0.091405
52,52,tsimane,OCOM,None,0.090748
52,52,tsimane,OOMC,None,0.416991
52,52,tsimane,OMOC,None,0.040915
52,52,tsimane,OOCM,None,0.240219
52,52,tsimane,OCCO,None,0.016787
52,52,tsimane,CCOO,None,0.027635
52,52,tsimane,COCO,None,0.033057
52,52,tsimane,COOM,None,0.042244
53,53,tsimane,OMCO,None,0.074295
53,53,tsimane,OCOM,None,0.076637
53,53,tsimane,OOMC,None,0.419001
53,53,tsimane,OMOC,None,0.039578
53,53,tsimane,OOCM,None,0.293024
53,53,tsimane,OCCO,None,0.013990
53,53,tsimane,CCOO,None,0.022803
53,53,tsimane,COCO,None,0.028860
53,53,tsimane,COOM,None,0.031811
54,54,tsimane,OMCO,None,0.037252
54,54,tsimane,OCOM,None,0.078377
54,54,tsimane,OOMC,None,0.405084
54,54,tsimane,OMOC,None,0.037004
54,54,tsimane,OOCM,None,0.328941
54,54,tsimane,OCCO,None,0.019081
54,54,tsimane,CCOO,None,0.022716
54,54,tsimane,COCO,None,0.024331
54,54,tsimane,COOM,None,0.047213
55,55,tsimane,OMCO,None,0.059772
55,55,tsimane,OCOM,None,0.052436
55,55,tsimane,OOMC,None,0.482266
55,55,tsimane,OMOC,None,0.011996
55,55,tsimane,OOCM,None,0.290715
55,55,tsimane,OCCO,None,0.019368
55,55,tsimane,CCOO,None,0.013139
55,55,tsimane,COCO,None,0.026330
55,55,tsimane,COOM,None,0.043978
56,56,tsimane,OMCO,None,0.031546
56,56,tsimane,OCOM,None,0.047367
56,56,tsimane,OOMC,None,0.399365
56,56,tsimane,OMOC,None,0.028001
56,56,tsimane,OOCM,None,0.348260
56,56,tsimane,OCCO,None,0.017744
56,56,tsimane,CCOO,None,0.013864
56,56,tsimane,COCO,None,0.037723
56,56,tsimane,COOM,None,0.076130
57,57,tsimane,OMCO,None,0.064012
57,57,tsimane,OCOM,None,0.080216
57,57,tsimane,OOMC,None,0.379087
57,57,tsimane,OMOC,None,0.035152
57,57,tsimane,OOCM,None,0.218068
57,57,tsimane,OCCO,None,0.038208
57,57,tsimane,CCOO,None,0.034017
57,57,tsimane,COCO,None,0.054184
57,57,tsimane,COOM,None,0.097057
58,58,tsimane,OMCO,None,0.065255
58,58,tsimane,OCOM,None,0.041465
58,58,tsimane,OOMC,None,0.459282
58,58,tsimane,OMOC,None,0.038846
58,58,tsimane,OOCM,None,0.239140
58,58,tsimane,OCCO,None,0.026325
58,58,tsimane,CCOO,None,0.027437
58,58,tsimane,COCO,None,0.026443
58,58,tsimane,COOM,None,0.075808
59,59,tsimane,OMCO,None,0.055670
59,59,tsimane,OCOM,None,0.071579
59,59,tsimane,OOMC,None,0.422489
59,59,tsimane,OMOC,None,0.037301
59,59,tsimane,OOCM,None,0.243809
59,59,tsimane,OCCO,None,0.027459
59,59,tsimane,CCOO,None,0.027349
59,59,tsimane,COCO,None,0.053852
59,59,tsimane,COOM,None,0.060491
60,60,tsimane,OMCO,None,0.064804
60,60,tsimane,OCOM,None,0.060876
60,60,tsimane,OOMC,None,0.513790
60,60,tsimane,OMOC,None,0.037356
60,60,tsimane,OOCM,None,0.158019
60,60,tsimane,OCCO,None,0.021721
60,60,tsimane,CCOO,None,0.023078
60,60,tsimane,COCO,None,0.049551
60,60,tsimane,COOM,None,0.070806
61,61,tsimane,OMCO,None,0.033610
61,61,tsimane,OCOM,None,0.037669
61,61,tsimane,OOMC,None,0.453082
61,61,tsimane,OMOC,None,0.053882
61,61,tsimane,OOCM,None,0.335335
61,61,tsimane,OCCO,None,0.023392
61,61,tsimane,CCOO,None,0.009428
61,61,tsimane,COCO,None,0.010026
61,61,tsimane,COOM,None,0.043576
62,62,tsimane,OMCO,None,0.072498
62,62,tsimane,OCOM,None,0.069341
62,62,tsimane,OOMC,None,0.424237
62,62,tsimane,OMOC,None,0.064160
62,62,tsimane,OOCM,None,0.177004
62,62,tsimane,OCCO,None,0.051174
62,62,tsimane,CCOO,None,0.024453
62,62,tsimane,COCO,None,0.052095
62,62,tsimane,COOM,None,0.065038
63,63,tsimane,OMCO,None,0.070846
63,63,tsimane,OCOM,None,0.082633
63,63,tsimane,OOMC,None,0.405108
63,63,tsimane,OMOC,None,0.072514
63,63,tsimane,OOCM,None,0.183891
63,63,tsimane,OCCO,None,0.061283
63,63,tsimane,CCOO,None,0.022047
63,63,tsimane,COCO,None,0.051503
63,63,tsimane,COOM,None,0.050175
64,64,tsimane,OMCO,None,0.038961
64,64,tsimane,OCOM,None,0.032340
64,64,tsimane,OOMC,None,0.485951
64,64,tsimane,OMOC,None,0.032109
64,64,tsimane,OOCM,None,0.281426
64,64,tsimane,OCCO,None,0.025220
64,64,tsimane,CCOO,None,0.016533
64,64,tsimane,COCO,None,0.049146
64,64,tsimane,COOM,None,0.038313
65,65,tsimane,OMCO,None,0.049190
65,65,tsimane,OCOM,None,0.041323
65,65,tsimane,OOMC,None,0.547427
65,65,tsimane,OMOC,None,0.037835
65,65,tsimane,OOCM,None,0.155880
65,65,tsimane,OCCO,None,0.051595
65,65,tsimane,CCOO,None,0.033532
65,65,tsimane,COCO,None,0.040182
65,65,tsimane,COOM,None,0.043037
66,66,tsimane,OMCO,None,0.038283
66,66,tsimane,OCOM,None,0.049949
66,66,tsimane,OOMC,None,0.577477
66,66,tsimane,OMOC,None,0.035714
66,66,tsimane,OOCM,None,0.136769
66,66,tsimane,OCCO,None,0.051967
66,66,tsimane,CCOO,None,0.039769
66,66,tsimane,COCO,None,0.030846
66,66,tsimane,COOM,None,0.039227
67,67,tsimane,OMCO,None,0.033641
67,67,tsimane,OCOM,None,0.046281
67,67,tsimane,OOMC,None,0.528559
67,67,tsimane,OMOC,None,0.042689
67,67,tsimane,OOCM,None,0.176591
67,67,tsimane,OCCO,None,0.050684
67,67,tsimane,CCOO,None,0.041853
67,67,tsimane,COCO,None,0.033280
