sample,thin_sample,who,which,forward,value
69,69,monkeys,OOMC,None,0.186460
69,69,monkeys,OMOC,None,0.284514
69,69,monkeys,OOCM,None,0.154485
69,69,monkeys,OCCO,None,0.034554
69,69,monkeys,CCOO,None,0.055221
69,69,monkeys,COCO,None,0.030653
69,69,monkeys,COOM,None,0.086977
70,70,monkeys,OMCO,None,0.254651
70,70,monkeys,OCOM,None,0.159413
70,70,monkeys,OOMC,None,0.256808
70,70,monkeys,OMOC,None,0.113645
70,70,monkeys,OOCM,None,0.105174
70,70,monkeys,OCCO,None,0.014807
70,70,monkeys,CCOO,None,0.023088
70,70,monkeys,COCO,None,0.029379
70,70,monkeys,COOM,None,0.043034
71,71,monkeys,OMCO,None,0.244770
71,71,monkeys,OCOM,None,0.118519
71,71,monkeys,OOMC,None,0.166450
71,71,monkeys,OMOC,None,0.118592
71,71,monkeys,OOCM,None,0.162632
71,71,monkeys,OCCO,None,0.058333
71,71,monkeys,CCOO,None,0.049494
71,71,monkeys,COCO,None,0.015127
71,71,monkeys,COOM,None,0.066083
72,72,monkeys,OMCO,None,0.175518
72,72,monkeys,OCOM,None,0.152174
72,72,monkeys,OOMC,None,0.227006
72,72,monkeys,OMOC,None,0.127775
72,72,monkeys,OOCM,None,0.187320
72,72,monkeys,OCCO,None,0.033849
72,72,monkeys,CCOO,None,0.011588
72,72,monkeys,COCO,None,0.034733
72,72,monkeys,COOM,None,0.050037
73,73,monkeys,OMCO,None,0.214611
73,73,monkeys,OCOM,None,0.058372
73,73,monkeys,OOMC,None,0.278774
73,73,monkeys,OMOC,None,0.123343
73,73,monkeys,OOCM,None,0.113017
73,73,monkeys,OCCO,None,0.062387
73,73,monkeys,CCOO,None,0.063479
73,73,monkeys,COCO,None,0.004442
73,73,monkeys,COOM,None,0.081574
74,74,monkeys,OMCO,None,0.201296
74,74,monkeys,OCOM,None,0.122609
