sample,thin_sample,who,which,forward,value
36,36,adults,CCMM,None,0.012736
36,36,adults,OCOC,None,0.029232
36,36,adults,CCOO,None,0.007759
36,36,adults,CMCM,None,0.005046
36,36,adults,COCO,None,0.004467
37,37,adults,CMOM,None,0.011566
37,37,adults,OMCM,None,0.016348
37,37,adults,OCCO,None,0.006370
37,37,adults,OMOM,None,0.015181
37,37,adults,OOMM,None,0.807527
37,37,adults,OOCC,None,0.064671
37,37,adults,COOC,None,0.019278
37,37,adults,CCMM,None,0.011143
37,37,adults,OCOC,None,0.022405
37,37,adults,CCOO,None,0.007589
37,37,adults,CMCM,None,0.010972
37,37,adults,COCO,None,0.006949
38,38,adults,CMOM,None,0.007470
38,38,adults,OMCM,None,0.017933
38,38,adults,OCCO,None,0.010236
38,38,adults,OMOM,None,0.011593
38,38,adults,OOMM,None,0.836140
38,38,adults,OOCC,None,0.033483
38,38,adults,COOC,None,0.024876
38,38,adults,CCMM,None,0.011484
38,38,adults,OCOC,None,0.022477
38,38,adults,CCOO,None,0.006555
38,38,adults,CMCM,None,0.012376
38,38,adults,COCO,None,0.005378
39,39,adults,CMOM,None,0.015088
39,39,adults,OMCM,None,0.021146
39,39,adults,OCCO,None,0.004386
39,39,adults,OMOM,None,0.021170
39,39,adults,OOMM,None,0.797517
39,39,adults,OOCC,None,0.037155
39,39,adults,COOC,None,0.033994
39,39,adults,CCMM,None,0.013728
39,39,adults,OCOC,None,0.028835
39,39,adults,CCOO,None,0.008336
39,39,adults,CMCM,None,0.012658
39,39,adults,COCO,None,0.005987
40,40,adults,CMOM,None,0.003756
40,40,adults,OMCM,None,0.012068
40,40,adults,OCCO,None,0.006558
40,40,adults,OMOM,None,0.006840
40,40,adults,OOMM,None,0.869866
40,40,adults,OOCC,None,0.046507
40,40,adults,COOC,None,0.008533
40,40,adults,CCMM,None,0.005733
40,40,adults,OCOC,None,0.006166
40,40,adults,CCOO,None,0.010013
40,40,adults,CMCM,None,0.007624
40,40,adults,COCO,None,0.016337
41,41,adults,CMOM,None,0.006792
41,41,adults,OMCM,None,0.013487
41,41,adults,OCCO,None,0.008319
41,41,adults,OMOM,None,0.023682
41,41,adults,OOMM,None,0.811189
41,41,adults,OOCC,None,0.055950
41,41,adults,COOC,None,0.018477
41,41,adults,CCMM,None,0.006365
41,41,adults,OCOC,None,0.015508
41,41,adults,CCOO,None,0.012050
41,41,adults,CMCM,None,0.004780
41,41,adults,COCO,None,0.023401
42,42,adults,CMOM,None,0.007793
42,42,adults,OMCM,None,0.009060
42,42,adults,OCCO,None,0.010640
42,42,adults,OMOM,None,0.014793
42,42,adults,OOMM,None,0.834402
42,42,adults,OOCC,None,0.064971
42,42,adults,COOC,None,0.010504
42,42,adults,CCMM,None,0.009289
42,42,adults,OCOC,None,0.008251
42,42,adults,CCOO,None,0.009327
42,42,adults,CMCM,None,0.006314
42,42,adults,COCO,None,0.014656
43,43,adults,CMOM,None,0.021083
43,43,adults,OMCM,None,0.011501
43,43,adults,OCCO,None,0.015232
43,43,adults,OMOM,None,0.043521
43,43,adults,OOMM,None,0.704802
43,43,adults,OOCC,None,0.078385
43,43,adults,COOC,None,0.012306
43,43,adults,CCMM,None,0.010204
43,43,adults,OCOC,None,0.032100
43,43,adults,CCOO,None,0.025514
43,43,adults,CMCM,None,0.013870
43,43,adults,COCO,None,0.031482
44,44,adults,CMOM,None,0.014182
44,44,adults,OMCM,None,0.006530
44,44,adults,OCCO,None,0.014580
44,44,adults,OMOM,None,0.021183
44,44,adults,OOMM,None,0.814014
44,44,adults,OOCC,None,0.051567
44,44,adults,COOC,None,0.006214
44,44,adults,CCMM,None,0.015502
